mean_intensity,std_intensity,min_intensity,max_intensity,label
0.50727826,0.2084236,0.0,0.8901961,1
0.30766165,0.15804707,0.0,0.91764706,1
0.46059003,0.17339145,0.0,0.9882353,1
0.5542246,0.17484197,0.0,0.84313726,1
0.40037814,0.20828432,0.0,0.9372549,1
0.26523843,0.1406454,0.0,0.9372549,1
0.40286046,0.18591338,0.0,0.9607843,1
0.52469856,0.20700312,0.003921569,0.9254902,1
0.34496137,0.22118439,0.0,0.98039216,1
0.4443206,0.20408404,0.0,0.85882354,1
0.45235127,0.20090023,0.015686275,0.8862745,1
0.44208917,0.24362515,0.0,0.92156863,1
0.5724153,0.18240781,0.0,0.8862745,1
0.49389878,0.21422592,0.0,0.99607843,1
0.43780392,0.21692954,0.0,0.89411765,1
0.3974392,0.20213449,0.0,0.8745098,1
0.4916885,0.2096874,0.003921569,0.9098039,1
0.49405468,0.216939,0.0,0.88235295,1
0.43457446,0.18337275,0.0,0.92156863,1
0.47927758,0.21499874,0.0,0.87058824,1
0.4658883,0.19187547,0.0,0.9098039,1
0.49803007,0.1780435,0.003921569,0.90588236,1
0.5304997,0.19875877,0.0,0.80784315,1
0.53666633,0.21127482,0.003921569,0.8352941,1
0.528085,0.21428804,0.0,0.87058824,1
0.5158827,0.19017604,0.0,0.79607844,1
0.41826263,0.26573217,0.0,0.972549,1
0.5778685,0.19822083,0.0,0.8352941,1
0.42710546,0.18862621,0.003921569,0.7647059,1
0.32710803,0.1401778,0.0,0.8156863,1
0.4816364,0.23377222,0.011764706,0.81960785,1
0.4993252,0.17780697,0.0,0.84705883,1
0.37161452,0.22094524,0.0,0.89411765,1
0.53213215,0.21636452,0.003921569,0.89411765,1
0.37275323,0.20315295,0.0,0.85882354,1
0.4048604,0.27652973,0.0,0.9882353,1
0.4509491,0.21901473,0.0,0.9607843,1
0.3990562,0.19419672,0.0,0.87058824,1
0.35839054,0.15058951,0.011764706,0.8980392,1
0.5888043,0.17798623,0.0,0.8784314,1
0.4277089,0.16783573,0.0,0.8784314,1
0.2836562,0.15490745,0.0,0.77254903,1
0.52068686,0.20078002,0.0,0.8352941,1
0.39913562,0.19201759,0.0,0.85882354,1
0.4291894,0.19831298,0.0,0.93333334,1
0.5466804,0.19678241,0.003921569,0.84313726,1
0.49130458,0.24736017,0.0,0.8509804,1
0.48917654,0.22850579,0.007843138,0.83137256,1
0.548437,0.23956089,0.003921569,0.8901961,1
0.516405,0.19273098,0.0,0.83137256,1
0.4923653,0.24649774,0.0,0.91764706,1
