mean_intensity,std_intensity,min_intensity,max_intensity,label
0.28822508,0.20808928,0.0,0.7921569,1
0.5164109,0.21102364,0.007843138,0.8235294,1
0.52678925,0.2638332,0.0,0.8745098,1
0.55978733,0.23464762,0.0,0.93333334,1
0.5800026,0.21799316,0.0,0.96862745,1
0.50731945,0.2209682,0.0,0.8901961,1
0.4003414,0.23744859,0.0,1.0,1
0.5180607,0.28103423,0.0,0.92156863,1
0.45130047,0.19900367,0.043137256,0.8627451,1
0.46407023,0.2622385,0.0,0.84705883,1
0.41111013,0.21021082,0.015686275,0.8235294,1
0.51534617,0.21512422,0.0,1.0,1
0.36428323,0.19535242,0.0,0.8039216,1
0.5640435,0.19687515,0.003921569,0.9098039,1
0.43910846,0.19644076,0.007843138,0.8745098,1
0.43863153,0.23301156,0.0,0.79607844,1
0.4333525,0.24992603,0.0,0.9254902,1
0.46770045,0.23158553,0.0,0.972549,1
0.4361321,0.20025536,0.0,0.8862745,1
0.60253465,0.18836741,0.007843138,0.8862745,1
0.58348656,0.2501995,0.003921569,0.92156863,1
0.46317005,0.19856542,0.0,0.80784315,1
0.47095942,0.20334579,0.03137255,0.88235295,1
0.46866012,0.19232282,0.0,0.78431374,1
0.5225386,0.13472888,0.12941177,0.7372549,1
0.4385488,0.19813763,0.0,1.0,1
0.48124582,0.18781385,0.011764706,0.88235295,1
0.52931786,0.2105636,0.0,0.99607843,1
0.47216237,0.17410816,0.039215688,0.8235294,1
0.43036357,0.2813641,0.0,0.87058824,1
0.4528444,0.26446444,0.0,0.99607843,1
0.4306639,0.28174508,0.0,0.88235295,1
0.52851915,0.22615436,0.0,0.8039216,1
0.40223035,0.25896,0.0,0.8392157,1
0.50599194,0.2543093,0.0,0.9529412,1
0.5067528,0.20989175,0.0,0.8352941,1
0.45986912,0.2785984,0.0,0.90588236,1
0.58613604,0.23447396,0.0,0.99607843,1
0.49201635,0.23445787,0.003921569,0.8627451,1
0.41993722,0.26890847,0.0,0.81960785,1
0.4623133,0.23884496,0.0,0.99215686,1
0.50987834,0.25682276,0.0,0.9254902,1
0.34766397,0.19420125,0.0,0.81960785,1
0.54150957,0.2447639,0.0,0.84313726,1
0.42532223,0.21805951,0.0,0.90588236,1
0.45033273,0.2651094,0.0,0.84705883,1
0.45362875,0.19141354,0.02745098,0.85882354,1
0.53021014,0.28990233,0.0,1.0,1
0.45938396,0.22712922,0.0,0.99607843,1
0.43068892,0.24127297,0.0,0.92941177,1
0.37770632,0.23638967,0.0,0.9411765,1
0.45781133,0.18878281,0.023529412,0.8352941,1
0.583857,0.16321428,0.05882353,0.8392157,1
0.4891674,0.22929308,0.0,0.79607844,1
0.51300806,0.21471712,0.0,0.8117647,1
0.62131494,0.14291123,0.0,0.81960785,1
0.5022313,0.2192533,0.003921569,0.8627451,1
0.59969866,0.21617542,0.007843138,0.84705883,1
0.51793075,0.21732084,0.0,0.8392157,1
0.5150632,0.20972788,0.039215688,0.85490197,1
0.5042417,0.26393563,0.0,0.972549,1
0.40935305,0.23892657,0.0,0.9019608,1
0.41594163,0.20089562,0.0,0.9764706,1
0.37013817,0.1853125,0.003921569,0.83137256,1
0.53412884,0.2603536,0.0,0.94509804,1
0.37687215,0.18952541,0.02745098,0.76862746,1
0.48190966,0.26772264,0.0,0.9843137,1
0.6395133,0.24949585,0.0,0.96862745,1
0.56815267,0.21907488,0.0,0.94509804,1
0.49198,0.28090945,0.0,0.9372549,1
0.39712572,0.20962393,0.0,0.8666667,1
0.54380053,0.21851069,0.0,0.9411765,1
0.50013274,0.20782633,0.003921569,0.8352941,1
0.53115755,0.19201906,0.0,0.9254902,1
0.5335538,0.19001557,0.007843138,0.85882354,1
0.5921316,0.19432318,0.0,0.99607843,1
0.5368096,0.17067513,0.0,0.7921569,1
0.4845562,0.24298908,0.0,0.9254902,1
0.51530594,0.18871972,0.0,0.83137256,1
0.47250137,0.18475911,0.0,0.8392157,1
0.5607256,0.21204151,0.0,0.81960785,1
0.5175856,0.22988583,0.0,0.8666667,1
0.5685465,0.21980631,0.003921569,0.83137256,1
0.509852,0.28770122,0.0,0.8901961,1
0.60528326,0.22486185,0.0,0.972549,1
0.44131988,0.26154912,0.0,0.8117647,1
0.4841133,0.25128788,0.0,1.0,1
0.53376937,0.26650298,0.0,0.93333334,1
0.5567574,0.22806418,0.0,0.8745098,1
0.3587731,0.2057181,0.0,0.79607844,1
0.3616484,0.27586696,0.0,0.7921569,1
0.5223092,0.22182749,0.023529412,0.83137256,1
0.60406274,0.20002769,0.011764706,0.8666667,1
0.3704883,0.2657181,0.0,0.8235294,1
0.45294294,0.29854098,0.0,0.8980392,1
0.6034294,0.19383436,0.003921569,0.8862745,1
0.40088364,0.25247243,0.0,0.9098039,1
0.45088267,0.24031724,0.0,0.9764706,1
0.55047613,0.16107798,0.0,0.9137255,1
0.54730165,0.28535286,0.0,0.972549,1
0.5079954,0.23005153,0.003921569,0.8509804,1
0.51425266,0.27603298,0.0,0.9411765,1
0.44995368,0.1919396,0.039215688,0.7764706,1
0.47269621,0.22483961,0.0,0.7647059,1
0.5156122,0.21417217,0.007843138,0.8,1
0.636038,0.21270055,0.003921569,0.91764706,1
0.46186793,0.29200116,0.0,0.99215686,1
0.5513941,0.17379501,0.0,0.8784314,1
0.44987538,0.2484277,0.0,0.827451,1
0.44901317,0.19138017,0.0,0.7647059,1
0.41649067,0.24324392,0.0,0.7921569,1
0.59320486,0.17179976,0.07058824,0.83137256,1
0.52293926,0.23627412,0.0,0.84705883,1
0.5371178,0.20573395,0.003921569,0.87058824,1
0.5008772,0.25669667,0.0,0.8980392,1
0.46164054,0.19608003,0.02745098,0.85490197,1
0.51271707,0.2365348,0.0,0.8862745,1
0.47147322,0.22741513,0.0,0.9843137,1
0.43813372,0.24939577,0.0,0.827451,1
0.47109133,0.18374221,0.019607844,0.7921569,1
0.4832257,0.21036606,0.0,0.9490196,1
0.553887,0.18956792,0.003921569,0.84705883,1
0.61933464,0.15860915,0.0,0.972549,1
0.4345481,0.2269767,0.003921569,0.8235294,1
0.4625944,0.2756238,0.0,0.8745098,1
0.6796388,0.09452917,0.12156863,0.8039216,1
0.40574637,0.14633767,0.0,0.8901961,1
0.5454025,0.14897202,0.011764706,0.7647059,1
0.48885617,0.2535268,0.0,0.9647059,1
0.39583632,0.19478132,0.015686275,0.8509804,1
0.43573922,0.24210061,0.0,0.8627451,1
0.51041305,0.21036567,0.0,0.81960785,1
0.5500153,0.25872582,0.0,0.9529412,1
0.63501173,0.15478504,0.05882353,0.8509804,1
0.4064394,0.21409614,0.0,0.9019608,1
0.44028768,0.26177558,0.0,0.92156863,1
0.46575803,0.20656216,0.019607844,0.83137256,1
0.3989005,0.24946173,0.0,0.93333334,1
0.4400477,0.20418134,0.0,0.8,1
0.5135756,0.2722096,0.0,0.93333334,1
0.427303,0.2751756,0.0,0.92941177,1
0.41037682,0.23328762,0.0,0.8039216,1
0.475353,0.25737998,0.0,0.9137255,1
0.6725111,0.14124806,0.0,1.0,1
0.40030298,0.23963434,0.0,0.9764706,1
0.35808364,0.21952647,0.0,0.98039216,1
0.4439299,0.25793388,0.0,0.9843137,1
0.43048632,0.18809499,0.0,0.8,1
0.44067347,0.18202712,0.003921569,0.75686276,1
0.4706982,0.18018661,0.015686275,0.827451,1
0.34661636,0.27431312,0.0,0.972549,1
0.6669387,0.20643395,0.05882353,0.92941177,1
0.38900554,0.28145924,0.0,0.8745098,1
0.5203051,0.18453601,0.0,0.74509805,1
0.36678082,0.1922718,0.023529412,0.74509805,1
0.48617274,0.24111739,0.0,0.9764706,1
0.42699304,0.29045522,0.0,0.8980392,1
0.5140156,0.22780128,0.0,0.84705883,1
0.39525676,0.30879566,0.0,0.9254902,1
0.4195472,0.28651977,0.0,0.8745098,1
0.5095124,0.21107556,0.0,0.8509804,1
0.58621913,0.18244436,0.05490196,0.8,1
0.35195792,0.1826287,0.007843138,0.7372549,1
0.39682603,0.18985179,0.019607844,0.7921569,1
0.5282968,0.20739609,0.023529412,0.8235294,1
0.60566646,0.22660337,0.0627451,0.9137255,1
0.51149505,0.21122974,0.015686275,0.7921569,1
0.47238985,0.27563727,0.0,0.8901961,1
0.7262317,0.12215562,0.08627451,0.88235295,1
0.5497293,0.25290036,0.0,0.87058824,1
0.46207199,0.22897904,0.0,0.8117647,1
0.48450568,0.22379382,0.0,0.9411765,1
0.45072907,0.27616522,0.0,0.9372549,1
0.3465077,0.20388135,0.0,0.99607843,1
0.39065877,0.19725907,0.0,0.75686276,1
0.5543759,0.2045754,0.0,0.9529412,1
0.5049389,0.2842975,0.0,0.9254902,1
0.47384876,0.22417367,0.0,0.8745098,1
0.58177197,0.22742908,0.0,0.95686275,1
0.5964452,0.23326144,0.03137255,0.8666667,1
0.4115214,0.2300199,0.0,0.9490196,1
0.6125802,0.23060216,0.0,0.9882353,1
0.45247957,0.28553697,0.0,0.9411765,1
0.5403478,0.23570284,0.0,0.88235295,1
0.50585014,0.29242268,0.0,0.972549,1
0.5318122,0.23092486,0.0,1.0,1
0.517291,0.2679113,0.0,1.0,1
0.45697063,0.26120642,0.0,0.85490197,1
0.5704344,0.27757895,0.0,0.99215686,1
0.4241295,0.2533932,0.0,0.8509804,1
0.5546514,0.24814516,0.0,1.0,1
0.43772292,0.22173816,0.0,0.8117647,1
0.4199111,0.14503089,0.007843138,0.6862745,1
0.4518891,0.23941325,0.0,0.8117647,1
0.41555053,0.18611078,0.011764706,0.83137256,1
0.47811827,0.20374839,0.0,0.7882353,1
0.5620683,0.16266817,0.015686275,0.79607844,1
0.63762605,0.25076234,0.0,1.0,1
0.57431555,0.19080067,0.019607844,0.8039216,1
0.5214669,0.25898916,0.0,0.89411765,1
0.5345459,0.11078268,0.0,0.73333335,1
0.54158,0.16556548,0.0,0.99215686,1
0.49714753,0.20762438,0.003921569,0.92941177,1
0.56493634,0.18073963,0.0,0.9019608,1
0.41071704,0.18156229,0.0,0.8901961,1
0.4620411,0.31301075,0.0,0.92941177,1
0.4423849,0.18805027,0.0,0.87058824,1
0.45828974,0.28402105,0.0,0.96862745,1
0.38456026,0.18591408,0.015686275,0.7607843,1
0.33438182,0.24778116,0.0,0.95686275,1
0.39584976,0.19353668,0.011764706,0.75686276,1
0.5003106,0.19129346,0.0,0.8862745,1
0.5570679,0.19352153,0.0,0.8666667,1
0.47243816,0.2265196,0.0,0.99215686,1
0.59343076,0.16726345,0.0,0.88235295,1
0.55202746,0.21332873,0.03529412,0.91764706,1
0.57700163,0.18980366,0.003921569,0.8862745,1
0.42622146,0.21193618,0.0,0.9529412,1
0.49774605,0.2001066,0.0,0.91764706,1
0.49498624,0.20462057,0.0,0.8745098,1
0.3532804,0.15968652,0.0,0.8352941,1
0.52731574,0.22599831,0.0,0.99607843,1
0.5195362,0.29018164,0.0,0.92941177,1
0.41333872,0.19711082,0.0,0.7647059,1
0.6189085,0.17980137,0.003921569,0.8901961,1
0.41745967,0.2294876,0.0,0.81960785,1
0.515066,0.13053085,0.19215687,0.74509805,1
0.48035648,0.17736514,0.011764706,0.85882354,1
0.49827492,0.21423404,0.0,0.8352941,1
0.51063234,0.20866753,0.003921569,0.8392157,1
0.5096616,0.20086023,0.007843138,0.8745098,1
0.41059706,0.16622378,0.0,0.93333334,1
0.49490827,0.23142244,0.0,0.80784315,1
0.53656065,0.21019162,0.015686275,0.8666667,1
0.5435872,0.19906774,0.0,0.8,1
0.58398753,0.15669055,0.039215688,0.80784315,1
0.613089,0.22236502,0.003921569,0.8666667,1
0.51286054,0.23202504,0.0,0.99607843,1
0.49683422,0.2776844,0.0,0.99607843,1
0.47492006,0.31291366,0.0,0.9098039,1
0.45219898,0.2561048,0.0,0.94509804,1
0.5084078,0.22512409,0.0,0.9843137,1
0.45195973,0.20305613,0.0,0.94509804,1
0.34826297,0.21605152,0.0,0.83137256,1
0.47465432,0.24517545,0.0,0.9607843,1
0.47830132,0.16647951,0.007843138,0.8392157,1
0.44412518,0.21951038,0.0,0.9411765,1
0.4954613,0.19529669,0.0,0.8235294,1
0.42423555,0.22855502,0.0,0.9490196,1
0.40442812,0.23496877,0.0,0.99215686,1
0.36369103,0.1822775,0.0,0.8,1
0.49312723,0.21908383,0.0,0.8156863,1
0.45115814,0.23786366,0.0,0.9098039,1
0.37392214,0.22975501,0.0,0.9843137,1
0.3616378,0.1837261,0.0,0.78431374,1
0.45782268,0.2326508,0.0,0.9254902,1
0.5787755,0.19937412,0.003921569,0.87058824,1
0.41155362,0.21144146,0.0,0.88235295,1
0.4500645,0.2240533,0.0,0.8745098,1
0.5509292,0.21978131,0.019607844,0.827451,1
0.5509292,0.21978131,0.019607844,0.827451,1
0.58585095,0.18982828,0.03137255,0.8156863,1
0.60755,0.21711467,0.0,0.99607843,1
0.5026361,0.2568565,0.0,0.99607843,1
0.4429192,0.19723275,0.0,0.90588236,1
0.42927608,0.19525567,0.0,0.9529412,1
0.42779493,0.25015047,0.0,0.96862745,1
0.43834722,0.21579708,0.0,0.99215686,1
0.3839259,0.15268219,0.0,0.96862745,1
0.5435926,0.18466094,0.0,0.99607843,1
0.48417845,0.27284715,0.0,0.99215686,1
0.34736684,0.20048554,0.0,0.92941177,1
0.40684345,0.17403364,0.0,0.74509805,1
0.43484083,0.19820613,0.0,0.78431374,1
0.505452,0.22581115,0.003921569,0.8039216,1
0.5751161,0.21690038,0.015686275,0.84705883,1
0.43426612,0.23575702,0.0,0.9019608,1
0.3820801,0.1804828,0.0,0.91764706,1
0.4862593,0.13905442,0.019607844,0.7372549,1
0.55934846,0.13544825,0.02745098,0.78039217,1
0.5011953,0.23360284,0.003921569,0.8627451,1
0.54532796,0.20189276,0.011764706,0.84313726,1
0.53933126,0.14447823,0.003921569,0.7882353,1
0.45934868,0.16191052,0.0,0.8509804,1
0.4626687,0.19942187,0.0,0.7647059,1
0.5120932,0.2789567,0.0,0.84313726,1
0.5576913,0.18744408,0.0,0.8509804,1
0.44462493,0.1457151,0.0,0.69803923,1
0.5354706,0.19024631,0.007843138,0.8156863,1
0.44761854,0.22559105,0.0,0.96862745,1
0.41770068,0.18034995,0.019607844,0.78039217,1
0.42641288,0.20272319,0.019607844,0.7764706,1
0.46141824,0.2475758,0.0,0.93333334,1
0.46388295,0.2613852,0.0,0.99215686,1
0.46393836,0.21335591,0.0,0.9607843,1
0.4143641,0.2550245,0.0,0.9843137,1
0.6538212,0.15796639,0.0627451,0.8509804,1
0.57458663,0.18766385,0.050980393,0.8352941,1
0.51266813,0.22445153,0.011764706,0.8980392,1
0.5235116,0.2206005,0.007843138,0.8627451,1
0.39629164,0.16143301,0.0,0.8509804,1
0.4490386,0.18618688,0.011764706,0.84705883,1
0.4992664,0.14229076,0.011764706,0.7058824,1
0.40043747,0.17618392,0.0,0.79607844,1
0.56601334,0.12873203,0.2,0.7882353,1
0.5415659,0.121600516,0.14509805,0.77254903,1
0.61054486,0.16062833,0.09019608,0.84313726,1
0.4597084,0.21334556,0.0,0.95686275,1
0.44188592,0.22048782,0.0,0.9254902,1
0.46007368,0.18805899,0.0,0.99215686,1
0.46163303,0.25455615,0.0,0.99215686,1
0.5051494,0.20605752,0.0,0.84313726,1
0.29292053,0.14603966,0.0,0.8156863,1
0.5196395,0.18179965,0.0,0.9137255,1
0.44345045,0.16357277,0.0,0.92156863,1
0.29405883,0.15840252,0.0,0.87058824,1
0.4720049,0.21122621,0.0,0.8862745,1
0.33497167,0.17431673,0.0,0.85882354,1
0.5337783,0.21947974,0.0,0.8666667,1
0.5298657,0.23852175,0.0,0.84705883,1
0.4667768,0.26108176,0.0,1.0,1
0.4828214,0.24852756,0.0,0.91764706,1
0.51405066,0.21115442,0.0,0.8039216,1
0.47190005,0.20202456,0.0,0.9843137,1
0.48274225,0.28177264,0.0,0.9372549,1
0.4739632,0.23048317,0.0,0.9647059,1
0.51466554,0.17417729,0.02745098,0.8352941,1
0.46362522,0.21591747,0.0,0.92156863,1
0.47122744,0.18774676,0.003921569,0.79607844,1
0.41330034,0.24197029,0.0,0.8980392,1
0.5990094,0.1933616,0.003921569,0.84705883,1
0.5641061,0.16550942,0.015686275,0.8235294,1
0.49452168,0.18479331,0.0,0.83137256,1
0.5011239,0.17669646,0.0,0.8117647,1
0.48208177,0.25104195,0.0,0.9882353,1
0.4813061,0.19105671,0.011764706,0.85882354,1
0.6518912,0.18166862,0.007843138,0.87058824,1
0.49846083,0.21697603,0.0,0.8156863,1
0.45392433,0.24736531,0.0,0.9411765,1
0.4780233,0.2239347,0.0,0.9019608,1
0.42647076,0.18672849,0.0,0.9882353,1
0.46934676,0.15522252,0.0,0.7294118,1
0.43977663,0.17802215,0.0,0.85882354,1
0.47029603,0.16058706,0.011764706,0.81960785,1
0.49434626,0.21322095,0.007843138,0.7764706,1
0.4468152,0.205008,0.011764706,0.7647059,1
0.5271512,0.22478014,0.03529412,0.8392157,1
0.63293093,0.17071696,0.003921569,0.83137256,1
0.4917786,0.23813789,0.0,0.972549,1
0.5335037,0.22617832,0.0,0.9843137,1
0.5383312,0.19644174,0.003921569,0.8039216,1
0.44469675,0.22464557,0.0,0.76862746,1
0.56896776,0.14879185,0.0,0.8235294,1
0.4446705,0.20762219,0.0,0.827451,1
0.46273652,0.20783544,0.0,0.8980392,1
0.63976336,0.14674611,0.06666667,0.8117647,1
0.5030808,0.2318681,0.0,0.8627451,1
0.41337958,0.18140432,0.0,0.7607843,1
0.5025193,0.22256912,0.003921569,0.81960785,1
0.47840035,0.25569496,0.0,0.92941177,1
0.39171147,0.18344904,0.015686275,0.8509804,1
0.49843416,0.20847903,0.02745098,0.80784315,1
0.43395248,0.17296836,0.0,0.77254903,1
0.39470962,0.2577642,0.0,0.8980392,1
0.61913276,0.17982899,0.05882353,0.8117647,1
0.5759078,0.26313904,0.0,0.98039216,1
0.47351894,0.28679332,0.0,0.9529412,1
0.4553669,0.2852202,0.0,0.88235295,1
0.5007828,0.19405195,0.003921569,0.8156863,1
0.6537454,0.23758318,0.0,0.9607843,1
0.57090396,0.23593631,0.0,0.9647059,1
0.36028233,0.2081522,0.0,0.8745098,1
0.35830402,0.24238364,0.0,1.0,1
0.47290173,0.1871558,0.023529412,0.7882353,1
0.35099113,0.27403486,0.0,0.88235295,1
0.5205495,0.2896461,0.0,0.99607843,1
0.5582295,0.17294993,0.011764706,0.92156863,1
0.5943192,0.19721201,0.0,0.9529412,1
0.5988105,0.2080386,0.019607844,0.85490197,1
0.3687887,0.19950993,0.011764706,1.0,1
0.4811603,0.21633314,0.0,0.9098039,1
0.4992111,0.2616361,0.0,0.90588236,1
0.52437985,0.18404633,0.047058824,0.88235295,1
0.44489107,0.22300947,0.0,0.8980392,1
0.56069654,0.21085307,0.0,0.9764706,1
0.3708981,0.17297387,0.023529412,0.827451,1
0.5042001,0.23901065,0.0,0.8901961,1
0.3436312,0.19177344,0.003921569,0.79607844,1
0.44448194,0.27257505,0.0,0.9843137,1
0.44356012,0.29927543,0.0,0.92156863,1
0.42425722,0.2218272,0.0,0.87058824,1
0.41959214,0.2437844,0.0,0.9098039,1
0.53040695,0.3025275,0.0,0.9882353,1
0.38588986,0.27110028,0.0,0.84313726,1
0.5428595,0.25751305,0.0,0.972549,1
0.45996696,0.21060495,0.0,0.84313726,1
0.45236808,0.26371917,0.0,0.95686275,1
0.56310993,0.2918877,0.003921569,0.99607843,1
0.49081925,0.22872172,0.0,0.92941177,1
0.43027025,0.19268213,0.007843138,0.92156863,1
0.596469,0.23952122,0.0,0.9843137,1
0.5322688,0.16831413,0.007843138,0.88235295,1
0.6083183,0.26214096,0.0,0.9764706,1
0.45170167,0.2605973,0.0,0.9019608,1
0.45656836,0.20187132,0.0,0.8156863,1
0.51864064,0.29234913,0.0,0.972549,1
0.43117583,0.20384462,0.0,0.8392157,1
0.4749476,0.19759507,0.0,0.89411765,1
0.49335828,0.30420324,0.0,0.99607843,1
0.6704708,0.19967146,0.0,0.95686275,1
0.55479676,0.28599235,0.0,0.96862745,1
0.47358838,0.18515125,0.0,0.8980392,1
0.5894211,0.2760914,0.0,1.0,1
0.41178936,0.15711588,0.011764706,0.85490197,1
0.4960241,0.25481728,0.0,0.98039216,1
0.46885297,0.1784599,0.007843138,0.8627451,1
0.50050694,0.29019597,0.0,0.9254902,1
0.52461064,0.17948407,0.007843138,0.8627451,1
0.6142267,0.23549977,0.0,0.99607843,1
0.46028998,0.2460298,0.0,0.84705883,1
0.49176836,0.13417281,0.015686275,0.7176471,1
0.49352726,0.22050875,0.0,0.8862745,1
0.35797885,0.24674955,0.0,0.92941177,1
0.4224155,0.28285536,0.0,0.8784314,1
0.49704862,0.26802823,0.0,0.92941177,1
0.39107746,0.2548036,0.0,0.9607843,1
0.42221734,0.27785903,0.0,0.8627451,1
0.5550225,0.27944806,0.0,0.99215686,1
0.61067796,0.27041167,0.0,1.0,1
0.53950554,0.28497228,0.0,0.94509804,1
0.5113349,0.21168914,0.043137256,0.85882354,1
0.40208858,0.1643982,0.0,0.9019608,1
0.5292564,0.25222906,0.0,0.91764706,1
0.3877223,0.18826404,0.015686275,0.79607844,1
0.47086516,0.2563246,0.0,0.95686275,1
0.44240332,0.16518281,0.019607844,0.8784314,1
0.5609164,0.27427757,0.0,0.98039216,1
0.48144022,0.3004007,0.0,0.9882353,1
0.4992763,0.2506455,0.0,0.83137256,1
0.31227,0.2283801,0.0,0.72156864,1
0.31068912,0.21453011,0.0,0.7176471,1
0.4362135,0.23765366,0.0,0.8352941,1
0.5342636,0.2876295,0.0,0.8784314,1
0.4744777,0.25021535,0.0,0.8235294,1
0.39793116,0.23560193,0.0,0.79607844,1
0.4627717,0.22424188,0.015686275,0.8,1
0.4518198,0.19042672,0.015686275,0.7607843,1
0.5238601,0.18331857,0.0,0.78431374,1
0.4817536,0.1996895,0.0,0.8,1
0.4817536,0.1996895,0.0,0.8,1
0.44416374,0.1934173,0.0,0.7882353,1
0.5266519,0.18185425,0.0,0.8039216,1
0.5064416,0.2574045,0.0,0.8784314,1
0.38360605,0.15685768,0.023529412,0.9137255,1
0.5002464,0.24869515,0.0,0.95686275,1
0.4924448,0.20605987,0.0,0.8901961,1
0.48169416,0.3037088,0.0,0.9882353,1
0.5531963,0.15618894,0.043137256,0.78431374,1
0.44467556,0.27636412,0.0,0.92156863,1
0.5227656,0.24611194,0.0,0.9607843,1
0.47366685,0.30670983,0.0,0.98039216,1
0.4580513,0.19241244,0.0,0.87058824,1
0.4384092,0.19880888,0.0,0.87058824,1
0.37052098,0.25000444,0.0,0.83137256,1
0.5399001,0.29974496,0.0,0.99215686,1
0.37137812,0.23965809,0.0,0.99607843,1
0.52305526,0.27663374,0.0,0.9411765,1
0.5627612,0.2529858,0.0,0.99215686,1
0.39228716,0.17271955,0.0,0.85882354,1
0.47814786,0.2642827,0.0,0.9372549,1
0.5172318,0.25028867,0.0,0.96862745,1
0.6870214,0.19458793,0.0,0.9764706,1
0.5151521,0.17326307,0.0,0.9529412,1
0.5151521,0.17326307,0.0,0.9529412,1
0.58340955,0.24261534,0.0,0.87058824,1
0.49841216,0.16246729,0.019607844,0.74509805,1
0.5042264,0.22159453,0.0,0.98039216,1
0.40520054,0.26672196,0.0,0.9882353,1
0.45122835,0.16299091,0.023529412,0.93333334,1
0.4909101,0.2600042,0.0,0.9098039,1
0.5663313,0.17806727,0.03137255,0.92941177,1
0.39024165,0.19764873,0.0,0.9764706,1
0.44087115,0.24086823,0.0,1.0,1
0.5306238,0.18929023,0.007843138,0.8392157,1
0.48376757,0.26100633,0.0,0.8980392,1
0.5366277,0.20974973,0.003921569,0.81960785,1
0.57050484,0.2334337,0.003921569,0.85882354,1
0.5424371,0.26926115,0.0,1.0,1
0.5601592,0.20620488,0.047058824,0.84313726,1
0.49131224,0.2785287,0.0,0.99607843,1
0.58927196,0.19540517,0.043137256,0.8352941,1
0.6461548,0.17806853,0.09019608,0.84313726,1
0.4978183,0.2970313,0.0,1.0,1
0.51838946,0.24961725,0.0,0.96862745,1
0.56380564,0.23294412,0.003921569,0.8980392,1
0.4924686,0.25648004,0.0,0.9647059,1
0.48152763,0.28026098,0.0,1.0,1
0.42907196,0.19381714,0.0,0.88235295,1
0.43216005,0.19056141,0.0,0.8901961,1
0.54315084,0.2530007,0.0,0.99215686,1
0.41215152,0.21211918,0.011764706,0.78431374,1
0.5658118,0.22576247,0.003921569,0.8392157,1
0.43318835,0.3024507,0.0,0.96862745,1
0.47515702,0.19531035,0.0,0.8980392,1
0.44285935,0.191868,0.0,0.8627451,1
0.42340586,0.21768844,0.0,0.8745098,1
0.5738534,0.13982537,0.015686275,0.76862746,1
0.5665748,0.2713658,0.0,0.96862745,1
0.40876672,0.23532656,0.0,0.9764706,1
0.30390447,0.21764736,0.0,0.9607843,1
0.39918154,0.24905075,0.0,0.96862745,1
0.50856173,0.30375165,0.003921569,0.9882353,1
0.46881187,0.17931601,0.011764706,0.7764706,1
0.6335081,0.17285532,0.007843138,0.84705883,1
0.53246236,0.2812379,0.0,0.9254902,1
0.36517984,0.267441,0.0,0.9529412,1
0.52583015,0.29145873,0.0,0.9372549,1
0.42019168,0.26087716,0.0,0.9882353,1
0.5673882,0.18847631,0.07450981,0.87058824,1
0.5561577,0.24671204,0.0,0.9137255,1
0.6558374,0.10991445,0.06666667,0.7921569,1
0.56929547,0.24346042,0.0,0.9882353,1
0.5580535,0.19358104,0.08627451,0.84705883,1
0.47847384,0.32606632,0.0,0.99607843,1
0.4512272,0.2013824,0.015686275,0.80784315,1
0.5401282,0.25096032,0.0,0.9843137,1
0.43339774,0.20992255,0.0,0.9607843,1
0.63574076,0.23151861,0.0,0.92941177,1
0.60828364,0.23900872,0.0,0.99607843,1
0.48972076,0.27485052,0.0,0.88235295,1
0.63350433,0.1786635,0.007843138,0.9254902,1
0.5145705,0.29305333,0.0,1.0,1
0.5563465,0.2819623,0.0,1.0,1
0.47729585,0.18717483,0.03137255,0.9254902,1
0.5913336,0.26120105,0.0,0.9411765,1
0.55873954,0.24788529,0.015686275,0.8745098,1
0.5489599,0.18846314,0.03529412,0.84705883,1
0.6103654,0.2904376,0.0,0.98039216,1
0.41986725,0.3120827,0.0,0.9882353,1
0.40731278,0.18139762,0.011764706,0.8392157,1
0.58033067,0.20712112,0.023529412,0.9137255,1
0.4813917,0.28298464,0.0,0.9647059,1
0.67150897,0.15726143,0.0,0.8666667,1
0.4721649,0.2295907,0.0,0.99607843,1
0.46557868,0.17667279,0.0,0.7764706,1
0.50035584,0.23312744,0.0,1.0,1
0.59235454,0.18598698,0.047058824,0.8235294,1
0.5202592,0.2807452,0.0,0.9843137,1
0.42712992,0.25583467,0.0,0.9490196,1
0.49410057,0.20034674,0.043137256,0.7882353,1
0.57868344,0.09061724,0.07058824,0.7764706,1
0.5628033,0.22844839,0.0,0.99215686,1
0.5226223,0.24588801,0.0,0.84705883,1
0.5154613,0.22818534,0.0,0.9607843,1
0.50541073,0.2368505,0.0,0.9764706,1
0.566802,0.24608143,0.0,0.94509804,1
0.5109065,0.21997862,0.0,0.9254902,1
0.46180123,0.22575851,0.0,0.9843137,1
0.5882992,0.24748,0.0,0.99215686,1
0.5366678,0.29950136,0.0,0.98039216,1
0.5208243,0.26676875,0.0,0.99607843,1
0.5317883,0.2888644,0.0,0.9882353,1
0.6291293,0.20254837,0.0,0.9098039,1
0.5538988,0.25584173,0.0,0.9254902,1
0.4792094,0.19766626,0.011764706,0.91764706,1
0.56995535,0.29116938,0.0,0.96862745,1
0.62069243,0.20069844,0.003921569,0.88235295,1
0.5306832,0.22773801,0.0,0.8901961,1
0.5793991,0.26427302,0.0,0.93333334,1
0.347435,0.25972334,0.0,0.9843137,1
0.48384193,0.28103068,0.0,0.9529412,1
0.5508272,0.29161632,0.0,0.99607843,1
